id,seq,dec,raw_t,raw_tgo,d_sender,d_self,d_self_sender,raw_timeout
286,5,4,297175373452370,0,33.3135,265.943,267.275,297175373452370
296,5,4,297175373452370,0,33.3135,314.038,330.964,297175373452370
244,18,4,297175373468803,0,0,56.6816,56.6816,297175373468803
317,18,4,297175373468803,0,0,143.84,143.84,297175373468803
235,18,4,297175373468803,0,0,179.774,179.774,297175373468803
183,18,4,297175373468804,0,0,249.153,249.153,297175373468804
296,18,4,297175373468804,0,0,280.46,280.46,297175373468804
286,18,4,297175373468804,0,0,308.779,308.779,297175373468804
289,44,1,297175373477457,0,0,0,0,297175373477457
183,5,4,297175373481988,0,265.943,230.823,66.741,297175373481988
296,5,4,297175373481988,0,265.943,314.038,153.625,297175373481988
317,5,4,297175373481988,0,265.943,1.93187,265.92,297175373481988
235,5,4,297175373481988,0,265.943,34.0135,267.465,297175373481988
244,5,4,297175373481988,0,265.943,170.788,273.433,297175373481988
307,5,4,297175373481988,0,265.943,145.768,308.779,297175373481988
302,27,1,297175373517915,0,0,0,0,297175373517915
305,22,1,297175373533821,0,0,0,0,297175373533821
183,5,4,297175373541343,0,314.038,230.538,111.813,297175373541343
286,5,4,297175373541343,0,314.038,265.279,153.04,297175373541343
244,5,4,297175373541344,0,314.038,170.658,226.894,297175373541344
307,5,4,297175373541344,0,314.038,146.787,280.494,297175373541344
317,5,4,297175373541344,0,314.038,2.90763,312.584,297175373541344
235,5,4,297175373541344,0,314.038,34.6988,331.966,297175373541344
321,2,1,297175373567154,0,0,0,0,297175373567154
244,5,4,297175373588801,0,145.768,170.658,56.7426,297175373588801
317,5,4,297175373588801,0,145.768,2.90763,142.866,297175373588801
235,5,4,297175373588801,0,145.768,34.6988,180.455,297175373588801
183,5,4,297175373588801,0,145.768,230.538,248.447,297175373588801
296,5,4,297175373588802,0,145.768,314.064,280.975,297175373588802
286,5,4,297175373588802,0,145.768,265.279,307.899,297175373588802
308,17,1,297175373628090,0,0,0,0,297175373628090
291,42,1,297175373719540,0,0,0,0,297175373719540
318,5,1,297175373747193,0,0,0,0,297175373747193
322,0,1,297175373819298,0,0,0,0,297175373819298
246,55,1,297175373855199,0,0,0,0,297175373855199
296,28,1,297175373971416,0,0,0,0,297175373971416
183,28,5,297175373971623,0,0,107.351,107.351,297175373971623
286,28,5,297175373971623,0,0,146.283,146.283,297175373971623
244,28,5,297175373971624,0,0,229.302,229.302,297175373971624
307,28,5,297175373971624,0,0,283.395,283.395,297175373971624
317,28,5,297175373971624,0,0,310.925,310.925,297175373971624
235,28,5,297175373971624,0,0,333.674,333.674,297175373971624
272,42,1,297175373997247,0,0,0,0,297175373997247
304,25,1,297175374029741,0,0,0,0,297175374029741
317,28,3,297175374038794,0,333.674,310.472,45.1824,297175374038794
307,28,3,297175374038795,0,333.674,283.498,189.331,297175374038795
244,28,3,297175374038795,0,333.674,229.174,206.232,297175374038795
183,28,3,297175374038795,0,333.674,106.966,241.316,297175374038795
286,28,3,297175374038795,0,333.674,145.704,265.439,297175374038795
296,28,3,297175374038795,0,333.674,1.06355,333.612,297175374038795
310,15,1,297175374100522,0,0,0,0,297175374100522
313,11,1,297175374125893,0,0,0,0,297175374125893
306,20,1,297175374169887,0,0,0,0,297175374169887
300,30,1,297175374205254,0,0,0,0,297175374205254
271,13,1,297175374205317,0,0,0,0,297175374205317
299,31,1,297175374215183,0,0,0,0,297175374215183
301,29,1,297175374219666,0,0,0,0,297175374219666
280,58,1,297175374219694,0,0,0,0,297175374219694
316,7,1,297175374245793,0,0,0,0,297175374245793
285,53,1,297175374255906,0,0,0,0,297175374255906
260,8,1,297175374257440,0,0,0,0,297175374257440
287,47,1,297175374259834,0,0,0,0,297175374259834
292,41,1,297175374263495,0,0,0,0,297175374263495
303,27,1,297175374264026,0,0,0,0,297175374264026
315,10,1,297175374270560,0,0,0,0,297175374270560
293,40,1,297175374277892,0,0,0,0,297175374277892
284,54,1,297175374279511,0,0,0,0,297175374279511
281,45,1,297175374283807,0,0,0,0,297175374283807
295,21,1,297175374287783,0,0,0,0,297175374287783
307,19,1,297175374288595,0,0,0,0,297175374288595
244,19,5,297175374288804,0,0,55.9079,55.9079,297175374288804
317,19,5,297175374288804,0,0,144.309,144.309,297175374288804
235,19,5,297175374288804,0,0,193.435,193.435,297175374288804
183,19,5,297175374288804,0,0,247.167,247.167,297175374288804
296,19,5,297175374288804,0,0,285.403,285.403,297175374288804
286,19,5,297175374288805,0,0,306.272,306.272,297175374288805
317,6,1,297175374295588,0,0,0,0,297175374295588
235,6,5,297175374295797,0,0,49.2048,49.2048,297175374295797
307,6,5,297175374295797,0,0,144.309,144.309,297175374295797
244,6,5,297175374295797,0,0,160.435,160.435,297175374295797
183,6,5,297175374295798,0,0,226.154,226.154,297175374295798
286,6,5,297175374295798,0,0,260.652,260.652,297175374295798
296,6,5,297175374295798,0,0,309.78,309.78,297175374295798
320,3,1,297175374296300,0,0,0,0,297175374296300
183,19,3,297175374360756,0,285.403,246.454,104.382,297175374360756
286,19,4,297175374360756,0,285.403,305.393,141.443,297175374360756
244,19,3,297175374360756,0,285.403,55.9896,230.592,297175374360756
307,19,2,297175374360756,0,285.403,1.01808,285.535,297175374360756
317,19,2,297175374360756,0,285.403,143.348,309.341,297175374360756
235,19,2,297175374360757,0,285.403,194.118,335.539,297175374360757
183,19,4,297175374362201,0,305.393,246.454,66.4149,297175374362201
296,19,4,297175374362202,0,305.393,285.961,140.597,297175374362202
317,19,3,297175374362202,0,305.393,143.348,259.997,297175374362202
244,19,4,297175374362202,0,305.393,55.9896,263.541,297175374362202
235,19,3,297175374362202,0,305.393,194.118,264.938,297175374362202
307,19,2,297175374362202,0,305.393,1.01808,305.975,297175374362202
286,6,4,297175374375919,0,225.858,259.998,66.4149,297175374375919
296,6,4,297175374375919,0,225.858,309.852,103.911,297175374375919
244,6,3,297175374375919,0,225.858,160.304,200.925,297175374375919
317,6,3,297175374375919,0,225.858,0.963691,225.633,297175374375919
235,6,2,297175374375920,0,225.858,49.8955,242.592,297175374375920
307,6,2,297175374375920,0,225.858,145.326,246.939,297175374375920
312,13,1,297175374422693,0,0,0,0,297175374422693
317,6,4,297175374452112,0,49.8955,1.93187,51.8274,297175374452112
307,6,4,297175374452112,0,49.8955,146.348,196.154,297175374452112
244,6,4,297175374452112,0,49.8955,160.179,208.511,297175374452112
183,6,4,297175374452112,0,49.8955,225.556,242.459,297175374452112
286,6,4,297175374452112,0,49.8955,259.337,264.408,297175374452112
296,6,4,297175374452113,0,49.8955,309.938,335.415,297175374452113
244,19,4,297175374468806,0,0,56.0166,56.0166,297175374468806
317,19,4,297175374468806,0,0,144.42,144.42,297175374468806
235,19,4,297175374468806,0,0,196.841,196.841,297175374468806
183,19,4,297175374468806,0,0,246.713,246.713,297175374468806
296,19,4,297175374468806,0,0,286.813,286.813,297175374468806
286,19,4,297175374468806,0,0,305.682,305.682,297175374468806
289,45,1,297175374477457,0,0,0,0,297175374477457
183,6,4,297175374481704,0,259.337,225.556,66.378,297175374481704
296,6,4,297175374481704,0,259.337,309.938,139.218,297175374481704
317,6,4,297175374481705,0,259.337,1.93187,259.338,297175374481705
244,6,4,297175374481705,0,259.337,160.179,262.435,297175374481705
235,6,4,297175374481705,0,259.337,50.5912,264.684,297175374481705
307,6,4,297175374481705,0,259.337,146.348,305.682,297175374481705
302,28,1,297175374517915,0,0,0,0,297175374517915
305,23,1,297175374533821,0,0,0,0,297175374533821
183,6,4,297175374540761,0,309.938,225.256,102.815,297175374540761
286,6,4,297175374540761,0,309.938,258.694,138.677,297175374540761
244,6,4,297175374540761,0,309.938,160.047,231.54,297175374540761
307,6,4,297175374540761,0,309.938,147.371,286.95,297175374540761
317,6,4,297175374540762,0,309.938,2.90006,308.652,297175374540762
235,6,4,297175374540762,0,309.938,51.2828,336.439,297175374540762
321,3,1,297175374567154,0,0,0,0,297175374567154
244,6,4,297175374588803,0,146.348,160.047,56.1063,297175374588803
317,6,4,297175374588804,0,146.348,2.90006,143.454,297175374588804
235,6,4,297175374588804,0,146.348,51.2828,197.524,297175374588804
183,6,4,297175374588804,0,146.348,225.256,245.993,297175374588804
296,6,4,297175374588804,0,146.348,310.018,287.383,297175374588804
286,6,4,297175374588804,0,146.348,258.694,304.814,297175374588804
308,18,1,297175374628090,0,0,0,0,297175374628090
291,43,1,297175374719540,0,0,0,0,297175374719540
318,6,1,297175374747193,0,0,0,0,297175374747193
322,1,1,297175374819298,0,0,0,0,297175374819298
296,29,1,297175374971416,0,0,0,0,297175374971416
183,29,5,297175374971626,0,0,99.527,99.527,297175374971626
286,29,5,297175374971626,0,0,132.413,132.413,297175374971626
244,29,5,297175374971626,0,0,234.108,234.108,297175374971626
307,29,5,297175374971626,0,0,290.542,290.542,297175374971626
317,29,5,297175374971626,0,0,307.519,307.519,297175374971626
235,29,5,297175374971627,0,0,338.203,338.203,297175374971627
272,43,1,297175374997247,0,0,0,0,297175374997247
304,26,1,297175375029741,0,0,0,0,297175375029741
317,29,3,297175375038355,0,338.203,307.119,61.8078,297175375038355
307,29,3,297175375038355,0,338.203,290.712,206.406,297175375038355
244,29,3,297175375038355,0,338.203,233.995,211.985,297175375038355
183,29,3,297175375038355,0,338.203,99.1846,244.669,297175375038355
286,29,3,297175375038355,0,338.203,131.877,263.231,297175375038355
296,29,3,297175375038356,0,338.203,1.06355,338.159,297175375038356
310,16,1,297175375100522,0,0,0,0,297175375100522
313,12,1,297175375125893,0,0,0,0,297175375125893
306,21,1,297175375169887,0,0,0,0,297175375169887
300,31,1,297175375205254,0,0,0,0,297175375205254
271,14,1,297175375205317,0,0,0,0,297175375205317
299,32,1,297175375215183,0,0,0,0,297175375215183
301,30,1,297175375219666,0,0,0,0,297175375219666
280,59,1,297175375219694,0,0,0,0,297175375219694
316,8,1,297175375245793,0,0,0,0,297175375245793
285,54,1,297175375255906,0,0,0,0,297175375255906
260,9,1,297175375257440,0,0,0,0,297175375257440
287,48,1,297175375259834,0,0,0,0,297175375259834
292,42,1,297175375263495,0,0,0,0,297175375263495
303,28,1,297175375264026,0,0,0,0,297175375264026
315,11,1,297175375270560,0,0,0,0,297175375270560
293,41,1,297175375277892,0,0,0,0,297175375277892
284,55,1,297175375279511,0,0,0,0,297175375279511
295,22,1,297175375287783,0,0,0,0,297175375287783
307,20,1,297175375288595,0,0,0,0,297175375288595
244,20,5,297175375288806,0,0,57.3656,57.3656,297175375288806
317,20,5,297175375288807,0,0,144.879,144.879,297175375288807
235,20,5,297175375288807,0,0,210.5,210.5,297175375288807
183,20,5,297175375288807,0,0,245.176,245.176,297175375288807
296,20,5,297175375288807,0,0,292.931,292.931,297175375288807
286,20,5,297175375288807,0,0,303.48,303.48,297175375288807
317,7,1,297175375295588,0,0,0,0,297175375295588
235,7,5,297175375295800,0,0,65.8211,65.8211,297175375295800
307,7,5,297175375295800,0,0,144.879,144.879,297175375295800
244,7,5,297175375295800,0,0,150.048,150.048,297175375295800
183,7,5,297175375295800,0,0,221.406,221.406,297175375295800
286,7,5,297175375295800,0,0,254.389,254.389,297175375295800
296,7,5,297175375295801,0,0,306.824,306.824,297175375295801
320,4,1,297175375296300,0,0,0,0,297175375296300
183,20,3,297175375360017,0,292.931,244.504,97.2848,297175375360017
286,20,4,297175375360017,0,292.931,302.613,127.977,297175375360017
244,20,3,297175375360018,0,292.931,57.471,235.519,297175375360018
307,20,2,297175375360018,0,292.931,1.0247,293.12,297175375360018
317,20,2,297175375360018,0,292.931,143.917,306.495,297175375360018
235,20,2,297175375360018,0,292.931,211.195,340.1,297175375360018
183,20,4,297175375362126,0,302.613,244.504,66.0322,297175375362126
296,20,4,297175375362126,0,302.613,293.547,127.204,297175375362126
244,20,4,297175375362126,0,302.613,57.471,252.804,297175375362126
317,20,3,297175375362126,0,302.613,143.917,253.824,297175375362126
235,20,3,297175375362127,0,302.613,211.195,263.087,297175375362127
307,20,2,297175375362127,0,302.613,1.0247,303.207,297175375362127
286,7,4,297175375375922,0,221.183,253.755,66.0322,297175375375922
296,7,4,297175375375922,0,221.183,306.963,96.9916,297175375375922
244,7,3,297175375375922,0,221.183,149.945,191.722,297175375375922
317,7,3,297175375375922,0,221.183,0.961967,221.02,297175375375922
307,7,2,297175375375922,0,221.183,145.903,244.998,297175375375922
235,7,2,297175375375922,0,221.183,66.5269,246.508,297175375375922
312,14,1,297175375422693,0,0,0,0,297175375422693
317,7,4,297175375451724,0,66.5269,1.92867,68.4491,297175375451724
307,7,4,297175375451725,0,66.5269,146.925,213.238,297175375451725
244,7,4,297175375451725,0,66.5269,149.843,214.361,297175375451725
183,7,4,297175375451725,0,66.5269,220.973,246.527,297175375451725
286,7,4,297175375451725,0,66.5269,253.119,262.638,297175375451725
296,7,4,297175375451725,0,66.5269,307.114,340.01,297175375451725
244,20,4,297175375468808,0,0,57.9228,57.9228,297175375468808
317,20,4,297175375468809,0,0,144.996,144.996,297175375468809
235,20,4,297175375468809,0,0,213.921,213.921,297175375468809
183,20,4,297175375468809,0,0,244.835,244.835,297175375468809
296,20,4,297175375468809,0,0,294.575,294.575,297175375468809
286,20,4,297175375468809,0,0,302.938,302.938,297175375468809
289,46,1,297175375477457,0,0,0,0,297175375477457
183,7,4,297175375481707,0,253.119,220.973,65.9906,297175375481707
296,7,4,297175375481707,0,253.119,307.114,125.95,297175375481707
244,7,4,297175375481707,0,253.119,149.843,251.745,297175375481707
317,7,4,297175375481707,0,253.119,1.92867,253.259,297175375481707
235,7,4,297175375481707,0,253.119,67.2209,262.952,297175375481707
307,7,4,297175375481707,0,253.119,146.925,302.938,297175375481707
302,29,1,297175375517915,0,0,0,0,297175375517915
305,24,1,297175375533821,0,0,0,0,297175375533821
183,7,4,297175375540009,0,307.114,220.77,96.1803,297175375540009
286,7,4,297175375540010,0,307.114,252.492,125.463,297175375540010
244,7,4,297175375540010,0,307.114,149.744,236.553,297175375540010
307,7,4,297175375540010,0,307.114,147.949,294.778,297175375540010
317,7,4,297175375540010,0,307.114,2.89537,306.157,297175375540010
235,7,4,297175375540010,0,307.114,67.9194,341.018,297175375540010
321,4,1,297175375567154,0,0,0,0,297175375567154
244,7,4,297175375588806,0,146.925,149.744,58.029,297175375588806
317,7,4,297175375588806,0,146.925,2.89537,144.03,297175375588806
235,7,4,297175375588807,0,146.925,67.9194,214.61,297175375588807
183,7,4,297175375588807,0,146.925,220.77,244.172,297175375588807
296,7,4,297175375588807,0,146.925,307.254,295.188,297175375588807
286,7,4,297175375588807,0,146.925,252.492,302.076,297175375588807
308,19,1,297175375628090,0,0,0,0,297175375628090
291,44,1,297175375719540,0,0,0,0,297175375719540
318,7,1,297175375747193,0,0,0,0,297175375747193
322,2,1,297175375819298,0,0,0,0,297175375819298
323,0,1,297175375858552,0,0,0,0,297175375858552
296,30,1,297175375971416,0,0,0,0,297175375971416
183,30,5,297175375971628,0,0,94.2806,94.2806,297175375971628
286,30,5,297175375971628,0,0,120.098,120.098,297175375971628
244,30,5,297175375971629,0,0,239.101,239.101,297175375971629
307,30,5,297175375971629,0,0,298.769,298.769,297175375971629
317,30,5,297175375971629,0,0,305.763,305.763,297175375971629
235,30,5,297175375971629,0,0,342.862,342.862,297175375971629
272,44,1,297175375997247,0,0,0,0,297175375997247
304,27,1,297175376029741,0,0,0,0,297175376029741
317,30,3,297175376037889,0,342.862,305.476,78.4175,297175376037889
244,30,3,297175376037890,0,342.862,238.972,218.024,297175376037890
307,30,3,297175376037890,0,342.862,299.002,223.472,297175376037890
183,30,3,297175376037890,0,342.862,94.1059,249.562,297175376037890
286,30,3,297175376037890,0,342.862,119.656,262.025,297175376037890
296,30,3,297175376037890,0,342.862,1.00125,342.835,297175376037890
310,17,1,297175376100522,0,0,0,0,297175376100522
313,13,1,297175376125893,0,0,0,0,297175376125893
306,22,1,297175376169887,0,0,0,0,297175376169887
300,32,1,297175376205254,0,0,0,0,297175376205254
271,15,1,297175376205317,0,0,0,0,297175376205317
299,33,1,297175376215183,0,0,0,0,297175376215183
301,31,1,297175376219666,0,0,0,0,297175376219666
280,60,1,297175376219694,0,0,0,0,297175376219694
316,9,1,297175376245793,0,0,0,0,297175376245793
285,55,1,297175376255906,0,0,0,0,297175376255906
260,10,1,297175376257440,0,0,0,0,297175376257440
287,49,1,297175376259834,0,0,0,0,297175376259834
292,43,1,297175376263495,0,0,0,0,297175376263495
303,29,1,297175376264026,0,0,0,0,297175376264026
315,12,1,297175376270560,0,0,0,0,297175376270560
293,42,1,297175376277892,0,0,0,0,297175376277892
284,56,1,297175376279511,0,0,0,0,297175376279511
295,23,1,297175376287783,0,0,0,0,297175376287783
307,21,1,297175376288595,0,0,0,0,297175376288595
244,21,5,297175376288796,0,0,61.1061,61.1061,297175376288796
317,21,5,297175376288796,0,0,145.425,145.425,297175376288796
235,21,5,297175376288797,0,0,227.542,227.542,297175376288797
183,21,5,297175376288797,0,0,243.529,243.529,297175376288797
286,21,5,297175376288797,0,0,300.882,300.882,297175376288797
296,21,5,297175376288797,0,0,301.376,301.376,297175376288797
317,8,1,297175376295588,0,0,0,0,297175376295588
235,8,5,297175376295790,0,0,82.4152,82.4152,297175376295790
244,8,5,297175376295790,0,0,140.248,140.248,297175376295790
307,8,5,297175376295790,0,0,145.425,145.425,297175376295790
183,8,5,297175376295790,0,0,217.616,217.616,297175376295790
286,8,5,297175376295790,0,0,248.792,248.792,297175376295790
296,8,5,297175376295790,0,0,305.469,305.469,297175376295790
320,5,1,297175376296300,0,0,0,0,297175376296300
325,0,1,297175376299109,0,0,0,0,297175376299109
183,21,3,297175376359162,0,301.376,242.859,93.2932,297175376359162
286,21,4,297175376359162,0,301.376,300.034,116.457,297175376359162
244,21,3,297175376359163,0,301.376,61.2527,240.399,297175376359163
307,21,2,297175376359163,0,301.376,1.0247,301.627,297175376359163
317,21,2,297175376359163,0,301.376,144.463,305.198,297175376359163
235,21,2,297175376359163,0,301.376,228.223,344.875,297175376359163
183,21,4,297175376362090,0,300.034,242.859,65.7474,297175376362090
296,21,4,297175376362090,0,300.034,302.001,115.836,297175376362090
244,21,4,297175376362090,0,300.034,61.2527,242.307,297175376362090
317,21,3,297175376362090,0,300.034,144.463,248.248,297175376362090
235,21,3,297175376362090,0,300.034,228.223,262.285,297175376362090
307,21,2,297175376362090,0,300.034,1.0247,300.643,297175376362090
286,8,4,297175376375924,0,217.401,248.167,65.7474,297175376375924
296,8,4,297175376375924,0,217.401,305.666,93.2162,297175376375924
244,8,3,297175376375925,0,217.401,140.168,182.994,297175376375925
317,8,3,297175376375925,0,217.401,0.961968,217.242,297175376375925
307,8,2,297175376375925,0,217.401,146.449,243.366,297175376375925
235,8,2,297175376375925,0,217.401,83.1081,251.78,297175376375925
312,15,1,297175376422693,0,0,0,0,297175376422693
317,8,4,297175376451207,0,83.1081,1.93341,85.0332,297175376451207
244,8,4,297175376451208,0,83.1081,140.088,220.473,297175376451208
307,8,2,297175376451208,0,83.1081,147.471,230.265,297175376451208
183,8,4,297175376451208,0,83.1081,217.177,251.835,297175376451208
286,8,4,297175376451208,0,83.1081,247.581,261.921,297175376451208
296,8,4,297175376451208,0,83.1081,305.865,344.826,297175376451208
244,21,4,297175376468798,0,0,62.109,62.109,297175376468798
317,21,4,297175376468798,0,0,145.538,145.538,297175376468798
235,21,4,297175376468799,0,0,230.94,230.94,297175376468799
183,21,4,297175376468799,0,0,243.203,243.203,297175376468799
286,21,4,297175376468799,0,0,300.459,300.459,297175376468799
296,21,4,297175376468799,0,0,303.154,303.154,297175376468799
289,47,1,297175376477457,0,0,0,0,297175376477457
183,8,4,297175376481696,0,247.581,217.177,65.7842,297175376481696
296,8,4,297175376481697,0,247.581,305.865,114.845,297175376481697
244,8,4,297175376481697,0,247.581,140.088,241.313,297175376481697
317,8,4,297175376481697,0,247.581,1.93341,247.751,297175376481697
235,8,4,297175376481697,0,247.581,83.797,262.302,297175376481697
307,8,2,297175376481697,0,247.581,147.471,300.459,297175376481697
302,30,1,297175376517915,0,0,0,0,297175376517915
305,25,1,297175376533821,0,0,0,0,297175376533821
183,8,4,297175376539167,0,305.865,216.969,92.9504,297175376539167
286,8,4,297175376539167,0,305.865,247.087,114.427,297175376539167
244,8,4,297175376539168,0,305.865,140.012,241.329,297175376539168
307,8,3,297175376539168,0,305.865,148.489,303.423,297175376539168
317,8,4,297175376539168,0,305.865,2.90011,305.084,297175376539168
235,8,4,297175376539168,0,305.865,84.4906,345.873,297175376539168
321,5,1,297175376567154,0,0,0,0,297175376567154
308,20,1,297175376628090,0,0,0,0,297175376628090
291,45,1,297175376719540,0,0,0,0,297175376719540
318,8,1,297175376747193,0,0,0,0,297175376747193
322,3,1,297175376819298,0,0,0,0,297175376819298
323,1,1,297175376858552,0,0,0,0,297175376858552
296,31,1,297175376971416,0,0,0,0,297175376971416
183,31,5,297175376971618,0,0,92.7217,92.7217,297175376971618
286,31,5,297175376971618,0,0,110.078,110.078,297175376971618
244,31,5,297175376971618,0,0,243.764,243.764,297175376971618
317,31,5,297175376971618,0,0,305.19,305.19,297175376971618
307,31,5,297175376971618,0,0,307.748,307.748,297175376971618
235,31,5,297175376971619,0,0,347.846,347.846,297175376971619
272,45,1,297175376997247,0,0,0,0,297175376997247
304,28,1,297175377029741,0,0,0,0,297175377029741
317,31,3,297175377037385,0,347.846,304.964,94.9571,297175377037385
244,31,3,297175377037385,0,347.846,243.594,224.069,297175377037385
307,31,3,297175377037385,0,347.846,308.045,240.452,297175377037385
183,31,3,297175377037385,0,347.846,92.7062,255.469,297175377037385
286,31,3,297175377037385,0,347.846,109.761,262.975,297175377037385
296,31,3,297175377037386,0,347.846,0.975008,347.84,297175377037386
310,18,1,297175377100522,0,0,0,0,297175377100522
313,14,1,297175377125893,0,0,0,0,297175377125893
306,23,1,297175377169887,0,0,0,0,297175377169887
300,33,1,297175377205254,0,0,0,0,297175377205254
271,16,1,297175377205317,0,0,0,0,297175377205317
299,34,1,297175377215183,0,0,0,0,297175377215183
301,32,1,297175377219666,0,0,0,0,297175377219666
316,10,1,297175377245793,0,0,0,0,297175377245793
285,56,1,297175377255906,0,0,0,0,297175377255906
260,11,1,297175377257440,0,0,0,0,297175377257440
287,50,1,297175377259834,0,0,0,0,297175377259834
292,44,1,297175377263495,0,0,0,0,297175377263495
303,30,1,297175377264026,0,0,0,0,297175377264026
315,13,1,297175377270560,0,0,0,0,297175377270560
293,43,1,297175377277892,0,0,0,0,297175377277892
284,57,1,297175377279511,0,0,0,0,297175377279511
295,24,1,297175377287783,0,0,0,0,297175377287783
307,22,1,297175377288595,0,0,0,0,297175377288595
244,22,5,297175377288801,0,0,67.0494,67.0494,297175377288801
317,22,5,297175377288801,0,0,145.992,145.992,297175377288801
331,22,5,297175377288801,0,0,161.929,161.929,297175377288801
183,22,5,297175377288802,0,0,241.934,241.934,297175377288802
235,22,5,297175377288802,0,0,244.536,244.536,297175377288802
286,22,5,297175377288802,0,0,300.37,300.37,297175377288802
296,22,5,297175377288802,0,0,310.609,310.609,297175377288802
317,9,1,297175377295588,0,0,0,0,297175377295588
331,9,5,297175377295795,0,0,89.1614,89.1614,297175377295795
235,9,5,297175377295795,0,0,98.9539,98.9539,297175377295795
244,9,5,297175377295795,0,0,130.609,130.609,297175377295795
307,9,5,297175377295795,0,0,145.992,145.992,297175377295795
183,9,5,297175377295795,0,0,213.85,213.85,297175377295795
286,9,5,297175377295795,0,0,245.108,245.108,297175377295795
296,9,5,297175377295795,0,0,305.252,305.252,297175377295795
320,6,1,297175377296300,0,0,0,0,297175377296300
325,1,1,297175377299109,0,0,0,0,297175377299109
183,22,3,297175377358259,0,310.609,241.258,93.0147,297175377358259
286,22,3,297175377358259,0,310.609,299.711,107.175,297175377358259
331,22,3,297175377358259,0,310.609,161.962,216.504,297175377358259
244,22,3,297175377358260,0,310.609,67.2936,244.861,297175377358260
317,22,3,297175377358260,0,310.609,145.019,305.031,297175377358260
307,22,2,297175377358260,0,310.609,1.0247,310.916,297175377358260
235,22,2,297175377358260,0,310.609,245.218,349.881,297175377358260
183,9,3,297175377371732,0,244.665,213.631,67.328,297175377371732
296,9,4,297175377371733,0,244.665,305.5,106.663,297175377371733
331,9,3,297175377371733,0,244.665,89.2186,159.37,297175377371733
244,9,3,297175377371733,0,244.665,130.498,233.536,297175377371733
317,9,2,297175377371733,0,244.665,0.973797,244.759,297175377371733
235,9,2,297175377371733,0,244.665,99.648,263.999,297175377371733
307,9,2,297175377371733,0,244.665,147.016,300.335,297175377371733
312,16,1,297175377422693,0,0,0,0,297175377422693
317,22,4,297175377429034,0,245.218,144.057,101.575,297175377429034
331,22,4,297175377429034,0,245.218,162,148.56,297175377429034
244,22,4,297175377429035,0,245.218,67.5483,226.363,297175377429035
307,22,4,297175377429035,0,245.218,2.0477,247.259,297175377429035
183,22,4,297175377429035,0,245.218,240.576,258.025,297175377429035
286,22,4,297175377429035,0,245.218,299.024,263.802,297175377429035
296,22,4,297175377429035,0,245.218,311.905,349.851,297175377429035
244,22,4,297175377468808,0,0,68.5538,68.5538,297175377468808
317,22,4,297175377468808,0,0,146.103,146.103,297175377468808
331,22,4,297175377468808,0,0,163.753,163.753,297175377468808
183,22,4,297175377468809,0,0,241.623,241.623,297175377468809
235,22,4,297175377468809,0,0,247.935,247.935,297175377468809
286,22,4,297175377468809,0,0,300.282,300.282,297175377468809
296,22,4,297175377468809,0,0,312.541,312.541,297175377468809
331,9,4,297175377475802,0,0,89.0359,89.0359,297175377475802
235,9,4,297175377475802,0,0,102.265,102.265,297175377475802
244,9,4,297175377475802,0,0,128.66,128.66,297175377475802
307,9,4,297175377475802,0,0,146.103,146.103,297175377475802
183,9,4,297175377475802,0,0,213.095,213.095,297175377475802
286,9,4,297175377475802,0,0,244.4,244.4,297175377475802
296,9,4,297175377475802,0,0,305.324,305.324,297175377475802
289,48,1,297175377477457,0,0,0,0,297175377477457
302,31,1,297175377517915,0,0,0,0,297175377517915
305,26,1,297175377533821,0,0,0,0,297175377533821
183,9,4,297175377538260,0,305.745,213.187,93.3936,297175377538260
286,9,4,297175377538260,0,305.745,243.747,105.485,297175377538260
331,9,4,297175377538260,0,305.745,89.387,216.768,297175377538260
244,9,4,297175377538260,0,305.745,130.285,245.648,297175377538260
317,9,4,297175377538260,0,305.745,2.90245,305.125,297175377538260
307,9,4,297175377538260,0,305.745,149.056,312.865,297175377538260
235,9,4,297175377538261,0,305.745,101.033,350.885,297175377538261
317,9,4,297175377549037,0,100.338,2.90245,103.227,297175377549037
331,9,4,297175377549037,0,100.338,89.387,149.28,297175377549037
244,9,4,297175377549037,0,100.338,130.285,226.923,297175377549037
307,9,4,297175377549037,0,100.338,149.056,248.95,297175377549037
183,9,4,297175377549037,0,100.338,213.187,258.673,297175377549037
286,9,4,297175377549037,0,100.338,243.747,264.013,297175377549037
296,9,4,297175377549038,0,100.338,306.006,350.367,297175377549038
321,6,1,297175377567154,0,0,0,0,297175377567154
244,9,4,297175377588806,0,148.039,130.285,68.8013,297175377588806
317,9,4,297175377588806,0,148.039,2.90245,145.137,297175377588806
331,9,4,297175377588806,0,148.039,89.387,163.807,297175377588806
183,9,4,297175377588806,0,148.039,213.187,240.935,297175377588806
235,9,4,297175377588806,0,148.039,101.033,248.617,297175377588806
286,9,4,297175377588807,0,148.039,243.747,299.583,297175377588807
296,9,4,297175377588807,0,148.039,306.006,313.203,297175377588807
308,21,1,297175377628090,0,0,0,0,297175377628090
291,46,1,297175377719540,0,0,0,0,297175377719540
318,9,1,297175377747193,0,0,0,0,297175377747193
322,4,1,297175377819298,0,0,0,0,297175377819298
323,2,1,297175377858552,0,0,0,0,297175377858552
296,32,1,297175377971416,0,0,0,0,297175377971416
183,32,5,297175377971627,0,0,94.7981,94.7981,297175377971627
