nodeName, TxStationID, messageID, timestamp, x, y, delayDcc, T_GenCam, EarlyReq, CamType, 25m, 75m, 125m, 175m, 225m, 275m, 325m, 375m, 425m, 475m, 525m, 575m, 625m, 675m, 725m, 775m, 825m, 875m, 925m, 975m, 1025m, 1075m, 1125m, 1175m, 1225m, 1275m, 1325m, 1375m, 1425m, 1475m
node[404], 1799500471, 3915, 7.587567, 99318440.000000, 54275120.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 12, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[100], 692384274, 3916, 7.587865, 99098940.000000, 54275460.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[101], 1380992047, 3917, 7.588317, 99098940.000000, 54278350.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[469], 2478612878, 3918, 7.588393, 99364660.000000, 54277950.000000, -0.000000, 1.000000, 0, 3, 0, 17, 6, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[405], 3931555955, 3919, 7.588935, 99318450.000000, 54278020.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 12, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[181], 2492379097, 3920, 7.588983, 99156710.000000, 54278270.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 12
node[470], 2015509150, 3921, 7.589149, 99364660.000000, 54280840.000000, 6.593750, 1.000000, 0, 3, 0, 17, 6, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[406], 2904093488, 3922, 7.589624, 99318450.000000, 54280910.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 12, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[102], 3814033407, 3923, 7.589759, 99098940.000000, 54281250.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[182], 765287773, 3924, 7.589970, 99156710.000000, 54281160.000000, 45788805860305252629793507967817732610145402858756447887317477048137845310933788550508974592979497437763363889359878768472050817084024600466702927552396754825444948301379293756087214202561265648109952581067612472361971452563035611227665109477037818805616765296743204339580928.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 12
node[471], 3843706246, 3925, 7.590173, 99364670.000000, 54283740.000000, 6.593750, 1.000000, 0, 3, 0, 12, 10, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[103], 2080562405, 3926, 7.590355, 99098950.000000, 54284140.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[183], 1998498808, 3927, 7.590603, 99156710.000000, 54284060.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 11
node[472], 4001375730, 3928, 7.592069, 99367540.000000, 54275050.000000, 6.593750, 1.000000, 0, 3, 0, 10, 8, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[184], 1704760473, 3929, 7.592182, 99159590.000000, 54275370.000000, -nan, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[200], 945683344, 3930, 7.592464, 99171140.000000, 54275350.000000, 5915000000.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[56], 3476196080, 3931, 7.592537, 99067170.000000, 54275510.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[104], 811784358, 3932, 7.592678, 99101820.000000, 54275450.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 12, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[473], 712181157, 3933, 7.593080, 99367550.000000, 54277940.000000, 6.593750, 1.000000, 0, 3, 0, 14, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[105], 2560613933, 3934, 7.593123, 99101830.000000, 54278350.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 12, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[185], 1080579408, 3935, 7.593320, 99159590.000000, 54278260.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[201], 419319421, 3936, 7.593589, 99171150.000000, 54278240.000000, 101.650000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[57], 2577810205, 3937, 7.593770, 99067170.000000, 54278400.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[58], 2670032730, 3938, 7.594085, 99067170.000000, 54281300.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[202], 2838963499, 3939, 7.594870, 99171150.000000, 54281140.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[474], 1204411438, 3940, 7.594967, 99367550.000000, 54280840.000000, 0.000000, 1.000000, 0, 3, 0, 14, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[106], 3474132722, 3941, 7.594978, 99101830.000000, 54281240.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 12, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[203], 3078263439, 3942, 7.595088, 99171160.000000, 54284030.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[75], 3737050137, 3943, 7.595464, 99078730.000000, 54284170.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 12, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[107], 2788924010, 3944, 7.595485, 99101840.000000, 54284140.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 12, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[59], 908191426, 3945, 7.595576, 99067180.000000, 54284190.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[187], 3001182222, 3946, 7.595706, 99159600.000000, 54284050.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[475], 2926050884, 3947, 7.595722, 99367560.000000, 54283730.000000, 0.000000, 1.000000, 0, 3, 0, 10, 8, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[60], 989610743, 3948, 7.597515, 99070050.000000, 54275500.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 12, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[204], 363746887, 3949, 7.597551, 99174030.000000, 54275350.000000, 805.650000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[108], 1535965571, 3950, 7.597672, 99104710.000000, 54275450.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[476], 1758935701, 3951, 7.597928, 99370430.000000, 54275040.000000, 6.593750, 1.000000, 0, 3, 0, 7, 7, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[205], 1532451388, 3952, 7.598560, 99174040.000000, 54278240.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[477], 2217972922, 3953, 7.598716, 99370440.000000, 54277940.000000, 6.593750, 1.000000, 0, 3, 0, 10, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[61], 982029454, 3954, 7.598898, 99070060.000000, 54278400.000000, 3.394999, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 12, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[109], 2918676099, 3955, 7.598927, 99104720.000000, 54278350.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[110], 398981518, 3956, 7.599313, 99104720.000000, 54281240.000000, 1.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[206], 3167227779, 3957, 7.599651, 99174040.000000, 54281130.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[62], 1573007388, 3958, 7.599709, 99070060.000000, 54281290.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 12, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[478], 3591876937, 3959, 7.599774, 99370440.000000, 54280830.000000, 5885000000.000000, 1.000000, 0, 3, 0, 10, 5, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[111], 3544449843, 3960, 7.600398, 99104730.000000, 54284130.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[479], 3822463355, 3961, 7.600464, 99370440.000000, 54283730.000000, 0.000000, 1.000000, 0, 3, 0, 7, 7, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[207], 2443704205, 3962, 7.600855, 99174040.000000, 54284030.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[112], 3656370561, 3963, 7.602013, 99107600.000000, 54275450.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[16], 2519053866, 3964, 7.602165, 99038280.000000, 54275550.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 13, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[64], 3765997268, 3965, 7.602783, 99072940.000000, 54275500.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[208], 3069954313, 3966, 7.602983, 99176920.000000, 54275340.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[17], 628962584, 3967, 7.603270, 99038290.000000, 54278440.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 12, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[65], 283786800, 3968, 7.603458, 99072950.000000, 54278390.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[113], 2834568423, 3969, 7.603613, 99107610.000000, 54278340.000000, -nan, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[209], 592614584, 3970, 7.603942, 99176920.000000, 54278240.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[66], 2779780018, 3971, 7.604041, 99072950.000000, 54281290.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[210], 3449618346, 3972, 7.604194, 99176930.000000, 54281130.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[114], 308741382, 3973, 7.604413, 99107610.000000, 54281240.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[67], 3468460133, 3974, 7.605102, 99072950.000000, 54284180.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[115], 1966932024, 3975, 7.605138, 99107610.000000, 54284130.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[435], 3623046766, 3976, 7.605417, 99338670.000000, 54283780.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[211], 1653323191, 3977, 7.605570, 99176930.000000, 54284020.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[68], 344820736, 3978, 7.607685, 99075830.000000, 54275490.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[212], 791509985, 3979, 7.607943, 99179810.000000, 54275340.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[213], 511267197, 3980, 7.608285, 99179810.000000, 54278230.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[69], 437462244, 3981, 7.608860, 99075830.000000, 54278390.000000, 3.395000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[70], 3234480845, 3982, 7.609105, 99075840.000000, 54281280.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[214], 2233528519, 3983, 7.609924, 99179820.000000, 54281130.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[215], 2652006863, 3984, 7.610737, 99179820.000000, 54284020.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[71], 3760034792, 3985, 7.610778, 99075840.000000, 54284180.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[72], 761657263, 3986, 7.612384, 99078720.000000, 54275490.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 12, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[8], 2034098327, 3987, 7.612774, 99032510.000000, 54275560.000000, 0.000000, 1.000000, 0, 3, 0, 12, 10, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[216], 3752382673, 3988, 7.612786, 99182700.000000, 54275330.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[9], 2441405218, 3989, 7.613324, 99032510.000000, 54278450.000000, 0.000000, 1.000000, 0, 3, 0, 17, 6, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[217], 4107315556, 3990, 7.613354, 99182700.000000, 54278230.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[73], 1516445426, 3991, 7.613643, 99078720.000000, 54278380.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 12, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[218], 504621073, 3992, 7.614746, 99182700.000000, 54281120.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[10], 954863080, 3993, 7.614944, 99032510.000000, 54281350.000000, 0.000000, 1.000000, 0, 3, 0, 17, 6, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[11], 4274779084, 3994, 7.615253, 99032520.000000, 54284240.000000, 0.000000, 1.000000, 0, 3, 0, 12, 10, 8, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[219], 535425496, 3995, 7.615269, 99182710.000000, 54284020.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[12], 1049799907, 3996, 7.617338, 99035390.000000, 54275550.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 9, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[220], 828236188, 3997, 7.617361, 99185580.000000, 54275330.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[13], 1362371120, 3998, 7.618197, 99035400.000000, 54278450.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 8, 5, 7, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[221], 1188377835, 3999, 7.618793, 99185590.000000, 54278220.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[222], 1710669834, 4000, 7.619421, 99185590.000000, 54281120.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 8, 16, 8, 16, 16
node[15], 4174471984, 4001, 7.620469, 99035410.000000, 54284240.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 9, 6, 7, 6, 6, 7, 5, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[223], 993403345, 4002, 7.620986, 99185600.000000, 54284010.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 12, 12, 16, 8, 16, 8, 16, 8, 16, 14
node[370], 1742552320, 4003, 7.624837, 99292460.000000, 54280950.000000, 6.593750, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 16, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[372], 3693958946, 4004, 7.627875, 99295340.000000, 54275160.000000, 6.593750, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 12, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[374], 657390674, 4005, 7.629108, 99295350.000000, 54280950.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 12, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[375], 1336743814, 4006, 7.630480, 99295350.000000, 54283840.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 12, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[376], 207889665, 4007, 7.632353, 99298230.000000, 54275160.000000, 0.000000, 1.000000, 0, 3, 0, 12, 13, 16, 12, 14, 12, 12, 14, 10, 16, 8, 16, 12, 12, 16, 8, 8, 4, 8, 6, 6, 8, 4, 8, 4, 8, 4, 8, 7
node[377], 3731816162, 4008, 7.633946, 99298230.000000, 54278050.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
node[378], 2945892288, 4009, 7.634038, 99298230.000000, 54280940.000000, 0.000000, 1.000000, 0, 3, 0, 17, 10, 16, 10, 14, 14, 10, 16, 8, 16, 8, 16, 14, 10, 16, 8, 8, 4, 8, 7, 5, 8, 4, 8, 4, 8, 4, 8, 8
